    FLOAT     ,    FLOAT     ,    FLOAT     
     Msol     ,      -       ,      -       
     Mass     ,  LBV_Factor  ,  WR_Factor   
  3.824487e+01,  6.000000e-01,  9.000000e-01
  3.824487e+01,  6.000000e-01,  9.500000e-01
  3.824487e+01,  6.000000e-01,  1.000000e+00
  3.824487e+01,  6.000000e-01,  1.050000e+00
  3.824487e+01,  6.000000e-01,  1.100000e+00
  3.824487e+01,  6.000000e-01,  1.150000e+00
  3.824487e+01,  6.000000e-01,  1.200000e+00
  3.824487e+01,  6.000000e-01,  1.250000e+00
  3.824487e+01,  6.000000e-01,  1.300000e+00
  3.824487e+01,  6.000000e-01,  1.350000e+00
  3.824487e+01,  6.000000e-01,  1.400000e+00
  3.824487e+01,  6.000000e-01,  1.450000e+00
  3.824487e+01,  6.000000e-01,  1.500000e+00
  3.824487e+01,  6.000000e-01,  1.550000e+00
  3.824487e+01,  6.000000e-01,  1.600000e+00
  3.824487e+01,  6.000000e-01,  1.650000e+00
  3.824487e+01,  6.000000e-01,  1.700000e+00
  3.824487e+01,  6.000000e-01,  1.750000e+00
  3.824487e+01,  6.000000e-01,  1.800000e+00
  3.824487e+01,  6.000000e-01,  1.850000e+00
  3.824487e+01,  6.000000e-01,  1.900000e+00
  3.824487e+01,  6.000000e-01,  1.950000e+00
  3.824487e+01,  6.000000e-01,  2.000000e+00
  3.452710e+01,  6.500000e-01,  0.000000e+00
  3.452710e+01,  6.500000e-01,  5.000000e-02
  3.452710e+01,  6.500000e-01,  1.000000e-01
  3.452710e+01,  6.500000e-01,  1.500000e-01
  3.452710e+01,  6.500000e-01,  2.000000e-01
  3.452710e+01,  6.500000e-01,  2.500000e-01
  3.452710e+01,  6.500000e-01,  3.000000e-01
  3.452710e+01,  6.500000e-01,  3.500000e-01
  3.452710e+01,  6.500000e-01,  4.000000e-01
  3.452710e+01,  6.500000e-01,  4.500000e-01
  3.452710e+01,  6.500000e-01,  5.000000e-01
  3.452710e+01,  6.500000e-01,  5.500000e-01
  3.452710e+01,  6.500000e-01,  6.000000e-01
  3.452710e+01,  6.500000e-01,  6.500000e-01
  3.452710e+01,  6.500000e-01,  7.000000e-01
  3.452710e+01,  6.500000e-01,  7.500000e-01
  3.452710e+01,  6.500000e-01,  8.000000e-01
  3.452710e+01,  6.500000e-01,  8.500000e-01
  3.452710e+01,  6.500000e-01,  9.000000e-01
  3.452710e+01,  6.500000e-01,  9.500000e-01
  3.452710e+01,  6.500000e-01,  1.000000e+00
  3.452710e+01,  6.500000e-01,  1.050000e+00
  3.452710e+01,  6.500000e-01,  1.100000e+00
  3.452710e+01,  6.500000e-01,  1.150000e+00
  3.452710e+01,  6.500000e-01,  1.200000e+00
  3.452710e+01,  6.500000e-01,  1.250000e+00
  3.452710e+01,  6.500000e-01,  1.300000e+00
  3.452710e+01,  6.500000e-01,  1.350000e+00
  3.452710e+01,  6.500000e-01,  1.400000e+00
  3.452710e+01,  6.500000e-01,  1.450000e+00
  3.452710e+01,  6.500000e-01,  1.500000e+00
  3.452710e+01,  6.500000e-01,  1.550000e+00
  3.452710e+01,  6.500000e-01,  1.600000e+00
  3.452710e+01,  6.500000e-01,  1.650000e+00
  3.452710e+01,  6.500000e-01,  1.700000e+00
  3.452710e+01,  6.500000e-01,  1.750000e+00
  3.452710e+01,  6.500000e-01,  1.800000e+00
  3.452710e+01,  6.500000e-01,  1.850000e+00
  3.452710e+01,  6.500000e-01,  1.900000e+00
  3.452710e+01,  6.500000e-01,  1.950000e+00
  3.452710e+01,  6.500000e-01,  2.000000e+00
  3.087518e+01,  7.000000e-01,  0.000000e+00
  3.087518e+01,  7.000000e-01,  5.000000e-02
  3.087518e+01,  7.000000e-01,  1.000000e-01
  3.087518e+01,  7.000000e-01,  1.500000e-01
  3.087518e+01,  7.000000e-01,  2.000000e-01
  3.087518e+01,  7.000000e-01,  2.500000e-01
  3.087518e+01,  7.000000e-01,  3.000000e-01
  3.087518e+01,  7.000000e-01,  3.500000e-01
  3.087518e+01,  7.000000e-01,  4.000000e-01
  3.087518e+01,  7.000000e-01,  4.500000e-01
  3.087518e+01,  7.000000e-01,  5.000000e-01
  3.087518e+01,  7.000000e-01,  5.500000e-01
  3.087518e+01,  7.000000e-01,  6.000000e-01
  3.087518e+01,  7.000000e-01,  6.500000e-01
  3.087518e+01,  7.000000e-01,  7.000000e-01
  3.087518e+01,  7.000000e-01,  7.500000e-01
  3.087518e+01,  7.000000e-01,  8.000000e-01
  3.087518e+01,  7.000000e-01,  8.500000e-01
  3.087518e+01,  7.000000e-01,  9.000000e-01
  3.087518e+01,  7.000000e-01,  9.500000e-01
  3.087518e+01,  7.000000e-01,  1.000000e+00
  3.087518e+01,  7.000000e-01,  1.050000e+00
  3.087518e+01,  7.000000e-01,  1.100000e+00
  3.087518e+01,  7.000000e-01,  1.150000e+00
  3.087518e+01,  7.000000e-01,  1.200000e+00
  3.087518e+01,  7.000000e-01,  1.250000e+00
  3.087518e+01,  7.000000e-01,  1.300000e+00
  3.087518e+01,  7.000000e-01,  1.350000e+00
  3.087518e+01,  7.000000e-01,  1.400000e+00
  3.087518e+01,  7.000000e-01,  1.450000e+00
  3.087518e+01,  7.000000e-01,  1.500000e+00
  3.087518e+01,  7.000000e-01,  1.550000e+00
  3.087518e+01,  7.000000e-01,  1.600000e+00
  3.087518e+01,  7.000000e-01,  1.650000e+00
  3.087518e+01,  7.000000e-01,  1.700000e+00
  3.087518e+01,  7.000000e-01,  1.750000e+00
  3.087518e+01,  7.000000e-01,  1.800000e+00
  3.087518e+01,  7.000000e-01,  1.850000e+00
  3.087518e+01,  7.000000e-01,  1.900000e+00
  3.087518e+01,  7.000000e-01,  1.950000e+00
  3.087518e+01,  7.000000e-01,  2.000000e+00
  2.862133e+01,  7.500000e-01,  0.000000e+00
  2.862133e+01,  7.500000e-01,  5.000000e-02
  2.862133e+01,  7.500000e-01,  1.000000e-01
  2.862133e+01,  7.500000e-01,  1.500000e-01
  2.862133e+01,  7.500000e-01,  2.000000e-01
  2.862133e+01,  7.500000e-01,  2.500000e-01
  2.862133e+01,  7.500000e-01,  3.000000e-01
  2.862133e+01,  7.500000e-01,  3.500000e-01
  2.862133e+01,  7.500000e-01,  4.000000e-01
  2.862133e+01,  7.500000e-01,  4.500000e-01
  2.862133e+01,  7.500000e-01,  5.000000e-01
  2.862133e+01,  7.500000e-01,  5.500000e-01
  2.862133e+01,  7.500000e-01,  6.000000e-01
  2.862133e+01,  7.500000e-01,  6.500000e-01
  2.862133e+01,  7.500000e-01,  7.000000e-01
  2.862133e+01,  7.500000e-01,  7.500000e-01
  2.862133e+01,  7.500000e-01,  8.000000e-01
  2.862133e+01,  7.500000e-01,  8.500000e-01
  2.862133e+01,  7.500000e-01,  9.000000e-01
  2.862133e+01,  7.500000e-01,  9.500000e-01
  2.862133e+01,  7.500000e-01,  1.000000e+00
  2.862133e+01,  7.500000e-01,  1.050000e+00
  2.862133e+01,  7.500000e-01,  1.100000e+00
  2.862133e+01,  7.500000e-01,  1.150000e+00
  2.862133e+01,  7.500000e-01,  1.200000e+00
  2.862133e+01,  7.500000e-01,  1.250000e+00
  2.862133e+01,  7.500000e-01,  1.300000e+00
  2.862133e+01,  7.500000e-01,  1.350000e+00
  2.862133e+01,  7.500000e-01,  1.400000e+00
  2.862133e+01,  7.500000e-01,  1.450000e+00
  2.862133e+01,  7.500000e-01,  1.500000e+00
  2.862133e+01,  7.500000e-01,  1.550000e+00
  2.862133e+01,  7.500000e-01,  1.600000e+00
  2.862133e+01,  7.500000e-01,  1.650000e+00
  2.862133e+01,  7.500000e-01,  1.700000e+00
  2.862133e+01,  7.500000e-01,  1.750000e+00
  2.862133e+01,  7.500000e-01,  1.800000e+00
  2.862133e+01,  7.500000e-01,  1.850000e+00
  2.862133e+01,  7.500000e-01,  1.900000e+00
  2.862133e+01,  7.500000e-01,  1.950000e+00
  2.862133e+01,  7.500000e-01,  2.000000e+00
  2.820386e+01,  8.000000e-01,  0.000000e+00
  2.808574e+01,  8.000000e-01,  5.000000e-02
  2.796807e+01,  8.000000e-01,  1.000000e-01
  2.785191e+01,  8.000000e-01,  1.500000e-01
  2.773765e+01,  8.000000e-01,  2.000000e-01
  2.762194e+01,  8.000000e-01,  2.500000e-01
  2.750648e+01,  8.000000e-01,  3.000000e-01
  2.739282e+01,  8.000000e-01,  3.500000e-01
  2.727983e+01,  8.000000e-01,  4.000000e-01
  2.716715e+01,  8.000000e-01,  4.500000e-01
  2.705498e+01,  8.000000e-01,  5.000000e-01
  2.694511e+01,  8.000000e-01,  5.500000e-01
  2.683543e+01,  8.000000e-01,  6.000000e-01
  2.672651e+01,  8.000000e-01,  6.500000e-01
  2.661880e+01,  8.000000e-01,  7.000000e-01
  2.651101e+01,  8.000000e-01,  7.500000e-01
  2.640487e+01,  8.000000e-01,  8.000000e-01
  2.629901e+01,  8.000000e-01,  8.500000e-01
  2.619359e+01,  8.000000e-01,  9.000000e-01
  2.608962e+01,  8.000000e-01,  9.500000e-01
  2.598560e+01,  8.000000e-01,  1.000000e+00
  2.588279e+01,  8.000000e-01,  1.050000e+00
  2.578062e+01,  8.000000e-01,  1.100000e+00
  2.566620e+01,  8.000000e-01,  1.150000e+00
  2.557812e+01,  8.000000e-01,  1.200000e+00
  2.547775e+01,  8.000000e-01,  1.250000e+00
  2.537804e+01,  8.000000e-01,  1.300000e+00
  2.527946e+01,  8.000000e-01,  1.350000e+00
  2.518087e+01,  8.000000e-01,  1.400000e+00
  2.508352e+01,  8.000000e-01,  1.450000e+00
  2.498668e+01,  8.000000e-01,  1.500000e+00
  2.487440e+01,  8.000000e-01,  1.550000e+00
  2.479476e+01,  8.000000e-01,  1.600000e+00
  2.469964e+01,  8.000000e-01,  1.650000e+00
  2.460506e+01,  8.000000e-01,  1.700000e+00
  2.451163e+01,  8.000000e-01,  1.750000e+00
  2.441822e+01,  8.000000e-01,  1.800000e+00
  2.432578e+01,  8.000000e-01,  1.850000e+00
  2.423403e+01,  8.000000e-01,  1.900000e+00
  2.414229e+01,  8.000000e-01,  1.950000e+00
  2.405191e+01,  8.000000e-01,  2.000000e+00
  2.804823e+01,  8.500000e-01,  0.000000e+00
  2.782185e+01,  8.500000e-01,  5.000000e-02
  2.759780e+01,  8.500000e-01,  1.000000e-01
  2.738030e+01,  8.500000e-01,  1.500000e-01
  2.716127e+01,  8.500000e-01,  2.000000e-01
  2.694539e+01,  8.500000e-01,  2.500000e-01
  2.673252e+01,  8.500000e-01,  3.000000e-01
  2.652226e+01,  8.500000e-01,  3.500000e-01
  2.631555e+01,  8.500000e-01,  4.000000e-01
  2.611104e+01,  8.500000e-01,  4.500000e-01
  2.590902e+01,  8.500000e-01,  5.000000e-01
  2.571086e+01,  8.500000e-01,  5.500000e-01
  2.551519e+01,  8.500000e-01,  6.000000e-01
  2.532175e+01,  8.500000e-01,  6.500000e-01
  2.513147e+01,  8.500000e-01,  7.000000e-01
  2.494366e+01,  8.500000e-01,  7.500000e-01
  2.475792e+01,  8.500000e-01,  8.000000e-01
  2.457292e+01,  8.500000e-01,  8.500000e-01
  2.439368e+01,  8.500000e-01,  9.000000e-01
  2.421524e+01,  8.500000e-01,  9.500000e-01
  2.403870e+01,  8.500000e-01,  1.000000e+00
  2.386434e+01,  8.500000e-01,  1.050000e+00
  2.369281e+01,  8.500000e-01,  1.100000e+00
  2.352305e+01,  8.500000e-01,  1.150000e+00
  2.335503e+01,  8.500000e-01,  1.200000e+00
  2.318974e+01,  8.500000e-01,  1.250000e+00
  2.302641e+01,  8.500000e-01,  1.300000e+00
  2.286469e+01,  8.500000e-01,  1.350000e+00
  2.270519e+01,  8.500000e-01,  1.400000e+00
  2.254795e+01,  8.500000e-01,  1.450000e+00
  2.239220e+01,  8.500000e-01,  1.500000e+00
  2.223832e+01,  8.500000e-01,  1.550000e+00
  2.208684e+01,  8.500000e-01,  1.600000e+00
  2.193675e+01,  8.500000e-01,  1.650000e+00
  2.178833e+01,  8.500000e-01,  1.700000e+00
  2.164231e+01,  8.500000e-01,  1.750000e+00
  2.149757e+01,  8.500000e-01,  1.800000e+00
  2.135445e+01,  8.500000e-01,  1.850000e+00
  2.121359e+01,  8.500000e-01,  1.900000e+00
  2.107392e+01,  8.500000e-01,  1.950000e+00
  2.093594e+01,  8.500000e-01,  2.000000e+00
  2.787723e+01,  9.000000e-01,  0.000000e+00
  2.755547e+01,  9.000000e-01,  5.000000e-02
  2.723893e+01,  9.000000e-01,  1.000000e-01
  2.693408e+01,  9.000000e-01,  1.500000e-01
  2.662965e+01,  9.000000e-01,  2.000000e-01
  2.633026e+01,  9.000000e-01,  2.500000e-01
  2.603664e+01,  9.000000e-01,  3.000000e-01
  2.574994e+01,  9.000000e-01,  3.500000e-01
  2.546740e+01,  9.000000e-01,  4.000000e-01
  2.519139e+01,  9.000000e-01,  4.500000e-01
  2.492064e+01,  9.000000e-01,  5.000000e-01
  2.465492e+01,  9.000000e-01,  5.500000e-01
  2.439353e+01,  9.000000e-01,  6.000000e-01
  2.413778e+01,  9.000000e-01,  6.500000e-01
  2.388665e+01,  9.000000e-01,  7.000000e-01
  2.364005e+01,  9.000000e-01,  7.500000e-01
  2.339786e+01,  9.000000e-01,  8.000000e-01
  2.316000e+01,  9.000000e-01,  8.500000e-01
  2.292637e+01,  9.000000e-01,  9.000000e-01
  2.269687e+01,  9.000000e-01,  9.500000e-01
  2.247141e+01,  9.000000e-01,  1.000000e+00
  2.224989e+01,  9.000000e-01,  1.050000e+00
  2.203224e+01,  9.000000e-01,  1.100000e+00
  2.181835e+01,  9.000000e-01,  1.150000e+00
  2.160815e+01,  9.000000e-01,  1.200000e+00
  2.140155e+01,  9.000000e-01,  1.250000e+00
  2.119847e+01,  9.000000e-01,  1.300000e+00
  2.099881e+01,  9.000000e-01,  1.350000e+00
  2.080251e+01,  9.000000e-01,  1.400000e+00
  2.060949e+01,  9.000000e-01,  1.450000e+00
  2.041970e+01,  9.000000e-01,  1.500000e+00
  2.023334e+01,  9.000000e-01,  1.550000e+00
  2.005005e+01,  9.000000e-01,  1.600000e+00
  1.986975e+01,  9.000000e-01,  1.650000e+00
  1.969238e+01,  9.000000e-01,  1.700000e+00
  1.951787e+01,  9.000000e-01,  1.750000e+00
  1.934613e+01,  9.000000e-01,  1.800000e+00
  1.917712e+01,  9.000000e-01,  1.850000e+00
  1.901076e+01,  9.000000e-01,  1.900000e+00
  1.884708e+01,  9.000000e-01,  1.950000e+00
  1.868637e+01,  9.000000e-01,  2.000000e+00
  2.769447e+01,  9.500000e-01,  0.000000e+00
  2.729036e+01,  9.500000e-01,  5.000000e-02
  2.689490e+01,  9.500000e-01,  1.000000e-01
  2.651532e+01,  9.500000e-01,  1.500000e-01
  2.613981e+01,  9.500000e-01,  2.000000e-01
  2.576990e+01,  9.500000e-01,  2.500000e-01
  2.541093e+01,  9.500000e-01,  3.000000e-01
  2.506089e+01,  9.500000e-01,  3.500000e-01
  2.471915e+01,  9.500000e-01,  4.000000e-01
  2.438644e+01,  9.500000e-01,  4.500000e-01
  2.406079e+01,  9.500000e-01,  5.000000e-01
  2.374299e+01,  9.500000e-01,  5.500000e-01
  2.343281e+01,  9.500000e-01,  6.000000e-01
  2.312901e+01,  9.500000e-01,  6.500000e-01
  2.283332e+01,  9.500000e-01,  7.000000e-01
  2.254399e+01,  9.500000e-01,  7.500000e-01
  2.226077e+01,  9.500000e-01,  8.000000e-01
  2.198381e+01,  9.500000e-01,  8.500000e-01
  2.171352e+01,  9.500000e-01,  9.000000e-01
  2.144888e+01,  9.500000e-01,  9.500000e-01
  2.118978e+01,  9.500000e-01,  1.000000e+00
  2.093609e+01,  9.500000e-01,  1.050000e+00
  2.068833e+01,  9.500000e-01,  1.100000e+00
  2.044588e+01,  9.500000e-01,  1.150000e+00
  2.020843e+01,  9.500000e-01,  1.200000e+00
  1.997587e+01,  9.500000e-01,  1.250000e+00
  1.974809e+01,  9.500000e-01,  1.300000e+00
  1.952498e+01,  9.500000e-01,  1.350000e+00
  1.930670e+01,  9.500000e-01,  1.400000e+00
  1.909304e+01,  9.500000e-01,  1.450000e+00
  1.888369e+01,  9.500000e-01,  1.500000e+00
  1.867854e+01,  9.500000e-01,  1.550000e+00
  1.847749e+01,  9.500000e-01,  1.600000e+00
  1.828044e+01,  9.500000e-01,  1.650000e+00
  1.808730e+01,  9.500000e-01,  1.700000e+00
  1.789797e+01,  9.500000e-01,  1.750000e+00
  1.771236e+01,  9.500000e-01,  1.800000e+00
  1.753037e+01,  9.500000e-01,  1.850000e+00
  1.735192e+01,  9.500000e-01,  1.900000e+00
  1.717693e+01,  9.500000e-01,  1.950000e+00
  1.700529e+01,  9.500000e-01,  2.000000e+00
  2.741432e+01,  1.000000e+00,  0.000000e+00
  2.693691e+01,  1.000000e+00,  5.000000e-02
  2.647327e+01,  1.000000e+00,  1.000000e-01
  2.602895e+01,  1.000000e+00,  1.500000e-01
  2.558836e+01,  1.000000e+00,  2.000000e-01
  2.516198e+01,  1.000000e+00,  2.500000e-01
  2.474838e+01,  1.000000e+00,  3.000000e-01
  2.434787e+01,  1.000000e+00,  3.500000e-01
  2.395791e+01,  1.000000e+00,  4.000000e-01
  2.357889e+01,  1.000000e+00,  4.500000e-01
  2.321151e+01,  1.000000e+00,  5.000000e-01
  2.285285e+01,  1.000000e+00,  5.500000e-01
  2.250447e+01,  1.000000e+00,  6.000000e-01
  2.216573e+01,  1.000000e+00,  6.500000e-01
  2.183536e+01,  1.000000e+00,  7.000000e-01
  2.151432e+01,  1.000000e+00,  7.500000e-01
  2.120166e+01,  1.000000e+00,  8.000000e-01
  2.089698e+01,  1.000000e+00,  8.500000e-01
  2.060045e+01,  1.000000e+00,  9.000000e-01
  2.031088e+01,  1.000000e+00,  9.500000e-01
  2.002952e+01,  1.000000e+00,  1.000000e+00
  1.975458e+01,  1.000000e+00,  1.050000e+00
  1.948676e+01,  1.000000e+00,  1.100000e+00
  1.922572e+01,  1.000000e+00,  1.150000e+00
  1.897062e+01,  1.000000e+00,  1.200000e+00
  1.872222e+01,  1.000000e+00,  1.250000e+00
  1.847982e+01,  1.000000e+00,  1.300000e+00
  1.824291e+01,  1.000000e+00,  1.350000e+00
  1.801176e+01,  1.000000e+00,  1.400000e+00
  1.778644e+01,  1.000000e+00,  1.450000e+00
  1.756617e+01,  1.000000e+00,  1.500000e+00
  1.735083e+01,  1.000000e+00,  1.550000e+00
  1.714060e+01,  1.000000e+00,  1.600000e+00
  1.693552e+01,  1.000000e+00,  1.650000e+00
  1.673497e+01,  1.000000e+00,  1.700000e+00
  1.642198e+01,  1.000000e+00,  1.750000e+00
  1.622917e+01,  1.000000e+00,  1.800000e+00
  1.604064e+01,  1.000000e+00,  1.850000e+00
  1.573970e+01,  1.000000e+00,  1.900000e+00
  1.555916e+01,  1.000000e+00,  1.950000e+00
  1.538262e+01,  1.000000e+00,  2.000000e+00
  2.723167e+01,  1.050000e+00,  0.000000e+00
  2.669189e+01,  1.050000e+00,  5.000000e-02
  2.616769e+01,  1.050000e+00,  1.000000e-01
  2.566872e+01,  1.050000e+00,  1.500000e-01
  2.517949e+01,  1.050000e+00,  2.000000e-01
  2.470340e+01,  1.050000e+00,  2.500000e-01
  2.424620e+01,  1.050000e+00,  3.000000e-01
  2.380274e+01,  1.050000e+00,  3.500000e-01
  2.337501e+01,  1.050000e+00,  4.000000e-01
  2.296052e+01,  1.050000e+00,  4.500000e-01
  2.255870e+01,  1.050000e+00,  5.000000e-01
  2.216871e+01,  1.050000e+00,  5.500000e-01
  2.179114e+01,  1.050000e+00,  6.000000e-01
  2.142450e+01,  1.050000e+00,  6.500000e-01
  2.106924e+01,  1.050000e+00,  7.000000e-01
  2.072460e+01,  1.050000e+00,  7.500000e-01
  2.039047e+01,  1.050000e+00,  8.000000e-01
  2.006517e+01,  1.050000e+00,  8.500000e-01
  1.974969e+01,  1.050000e+00,  9.000000e-01
  1.944333e+01,  1.050000e+00,  9.500000e-01
  1.914581e+01,  1.050000e+00,  1.000000e+00
  1.885625e+01,  1.050000e+00,  1.050000e+00
  1.857528e+01,  1.050000e+00,  1.100000e+00
  1.830152e+01,  1.050000e+00,  1.150000e+00
  1.803579e+01,  1.050000e+00,  1.200000e+00
  1.777686e+01,  1.050000e+00,  1.250000e+00
  1.752512e+01,  1.050000e+00,  1.300000e+00
  1.728009e+01,  1.050000e+00,  1.350000e+00
  1.704120e+01,  1.050000e+00,  1.400000e+00
  1.680917e+01,  1.050000e+00,  1.450000e+00
  1.648173e+01,  1.050000e+00,  1.500000e+00
  1.626186e+01,  1.050000e+00,  1.550000e+00
  1.604600e+01,  1.050000e+00,  1.600000e+00
  1.583533e+01,  1.050000e+00,  1.650000e+00
  1.552851e+01,  1.050000e+00,  1.700000e+00
  1.532783e+01,  1.050000e+00,  1.750000e+00
  1.513198e+01,  1.050000e+00,  1.800000e+00
  1.483278e+01,  1.050000e+00,  1.850000e+00
  1.465213e+01,  1.050000e+00,  1.900000e+00
  1.447014e+01,  1.050000e+00,  1.950000e+00
  1.429251e+01,  1.050000e+00,  2.000000e+00
  2.708694e+01,  1.100000e+00,  0.000000e+00
  2.649164e+01,  1.100000e+00,  5.000000e-02
  2.591783e+01,  1.100000e+00,  1.000000e-01
  2.537115e+01,  1.100000e+00,  1.500000e-01
  2.483681e+01,  1.100000e+00,  2.000000e-01
  2.432055e+01,  1.100000e+00,  2.500000e-01
  2.382571e+01,  1.100000e+00,  3.000000e-01
  2.334888e+01,  1.100000e+00,  3.500000e-01
  2.288834e+01,  1.100000e+00,  4.000000e-01
  2.244412e+01,  1.100000e+00,  4.500000e-01
  2.201504e+01,  1.100000e+00,  5.000000e-01
  2.159985e+01,  1.100000e+00,  5.500000e-01
  2.119920e+01,  1.100000e+00,  6.000000e-01
  2.081180e+01,  1.100000e+00,  6.500000e-01
  2.043643e+01,  1.100000e+00,  7.000000e-01
  2.007406e+01,  1.100000e+00,  7.500000e-01
  1.972313e+01,  1.100000e+00,  8.000000e-01
  1.938308e+01,  1.100000e+00,  8.500000e-01
  1.905416e+01,  1.100000e+00,  9.000000e-01
  1.873557e+01,  1.100000e+00,  9.500000e-01
  1.842601e+01,  1.100000e+00,  1.000000e+00
  1.812652e+01,  1.100000e+00,  1.050000e+00
  1.783563e+01,  1.100000e+00,  1.100000e+00
  1.755432e+01,  1.100000e+00,  1.150000e+00
  1.728074e+01,  1.100000e+00,  1.200000e+00
  1.701549e+01,  1.100000e+00,  1.250000e+00
  1.666949e+01,  1.100000e+00,  1.300000e+00
  1.641763e+01,  1.100000e+00,  1.350000e+00
  1.617491e+01,  1.100000e+00,  1.400000e+00
  1.593734e+01,  1.100000e+00,  1.450000e+00
  1.561597e+01,  1.100000e+00,  1.500000e+00
  1.539055e+01,  1.100000e+00,  1.550000e+00
  1.517467e+01,  1.100000e+00,  1.600000e+00
  1.486643e+01,  1.100000e+00,  1.650000e+00
  1.465809e+01,  1.100000e+00,  1.700000e+00
  1.446125e+01,  1.100000e+00,  1.750000e+00
  1.416664e+01,  1.100000e+00,  1.800000e+00
  1.397421e+01,  1.100000e+00,  1.850000e+00
  1.379473e+01,  1.100000e+00,  1.900000e+00
  1.351332e+01,  1.100000e+00,  1.950000e+00
  1.333566e+01,  1.100000e+00,  2.000000e+00
  2.676019e+01,  1.150000e+00,  0.000000e+00
  2.611714e+01,  1.150000e+00,  5.000000e-02
  2.549886e+01,  1.150000e+00,  1.000000e-01
  2.491182e+01,  1.150000e+00,  1.500000e-01
  2.434166e+01,  1.150000e+00,  2.000000e-01
  2.379559e+01,  1.150000e+00,  2.500000e-01
  2.326930e+01,  1.150000e+00,  3.000000e-01
  2.276504e+01,  1.150000e+00,  3.500000e-01
  2.227841e+01,  1.150000e+00,  4.000000e-01
  2.181137e+01,  1.150000e+00,  4.500000e-01
  2.136196e+01,  1.150000e+00,  5.000000e-01
  2.092882e+01,  1.150000e+00,  5.500000e-01
  2.051147e+01,  1.150000e+00,  6.000000e-01
  2.010909e+01,  1.150000e+00,  6.500000e-01
  1.972111e+01,  1.150000e+00,  7.000000e-01
  1.934671e+01,  1.150000e+00,  7.500000e-01
  1.898526e+01,  1.150000e+00,  8.000000e-01
  1.863616e+01,  1.150000e+00,  8.500000e-01
  1.829835e+01,  1.150000e+00,  9.000000e-01
  1.797252e+01,  1.150000e+00,  9.500000e-01
  1.765734e+01,  1.150000e+00,  1.000000e+00
  1.735230e+01,  1.150000e+00,  1.050000e+00
  1.705770e+01,  1.150000e+00,  1.100000e+00
  1.677251e+01,  1.150000e+00,  1.150000e+00
  1.641601e+01,  1.150000e+00,  1.200000e+00
  1.614831e+01,  1.150000e+00,  1.250000e+00
  1.588722e+01,  1.150000e+00,  1.300000e+00
  1.555370e+01,  1.150000e+00,  1.350000e+00
  1.531042e+01,  1.150000e+00,  1.400000e+00
  1.498661e+01,  1.150000e+00,  1.450000e+00
  1.475882e+01,  1.150000e+00,  1.500000e+00
  1.453334e+01,  1.150000e+00,  1.550000e+00
  1.423271e+01,  1.150000e+00,  1.600000e+00
  1.401964e+01,  1.150000e+00,  1.650000e+00
  1.381933e+01,  1.150000e+00,  1.700000e+00
  1.352970e+01,  1.150000e+00,  1.750000e+00
  1.333383e+01,  1.150000e+00,  1.800000e+00
  1.315273e+01,  1.150000e+00,  1.850000e+00
  1.287749e+01,  1.150000e+00,  1.900000e+00
  1.269753e+01,  1.150000e+00,  1.950000e+00
  1.240046e+01,  1.150000e+00,  2.000000e+00
  2.682475e+01,  1.200000e+00,  0.000000e+00
  2.613696e+01,  1.200000e+00,  5.000000e-02
  2.547750e+01,  1.200000e+00,  1.000000e-01
  2.485015e+01,  1.200000e+00,  1.500000e-01
  2.424553e+01,  1.200000e+00,  2.000000e-01
  2.366792e+01,  1.200000e+00,  2.500000e-01
  2.311310e+01,  1.200000e+00,  3.000000e-01
  2.258203e+01,  1.200000e+00,  3.500000e-01
  2.207192e+01,  1.200000e+00,  4.000000e-01
  2.158184e+01,  1.200000e+00,  4.500000e-01
  2.111199e+01,  1.200000e+00,  5.000000e-01
  2.066009e+01,  1.200000e+00,  5.500000e-01
  2.022505e+01,  1.200000e+00,  6.000000e-01
  1.980707e+01,  1.200000e+00,  6.500000e-01
  1.940477e+01,  1.200000e+00,  7.000000e-01
  1.901737e+01,  1.200000e+00,  7.500000e-01
  1.864418e+01,  1.200000e+00,  8.000000e-01
  1.828445e+01,  1.200000e+00,  8.500000e-01
  1.793758e+01,  1.200000e+00,  9.000000e-01
  1.760295e+01,  1.200000e+00,  9.500000e-01
  1.727945e+01,  1.200000e+00,  1.000000e+00
  1.696781e+01,  1.200000e+00,  1.050000e+00
  1.659254e+01,  1.200000e+00,  1.100000e+00
  1.630104e+01,  1.200000e+00,  1.150000e+00
  1.601800e+01,  1.200000e+00,  1.200000e+00
  1.566846e+01,  1.200000e+00,  1.250000e+00
  1.540336e+01,  1.200000e+00,  1.300000e+00
  1.514934e+01,  1.200000e+00,  1.350000e+00
  1.482194e+01,  1.200000e+00,  1.400000e+00
  1.458164e+01,  1.200000e+00,  1.450000e+00
  1.427022e+01,  1.200000e+00,  1.500000e+00
  1.404198e+01,  1.200000e+00,  1.550000e+00
  1.382780e+01,  1.200000e+00,  1.600000e+00
  1.352905e+01,  1.200000e+00,  1.650000e+00
  1.332935e+01,  1.200000e+00,  1.700000e+00
  1.312743e+01,  1.200000e+00,  1.750000e+00
  1.285540e+01,  1.200000e+00,  1.800000e+00
  1.266514e+01,  1.200000e+00,  1.850000e+00
  1.223203e+01,  1.200000e+00,  1.900000e+00
  1.187743e+01,  1.200000e+00,  1.950000e+00
  1.154234e+01,  1.200000e+00,  2.000000e+00
